fecha,longitude,latitude,radiance
2023-01-26 20:35:00,15.028198,37.746391,0.943
2023-01-26 20:35:00,15.017365,37.744617,2.836
2023-01-26 20:35:00,15.015445,37.753849,3.333
2023-01-26 20:35:00,15.006406,37.742825,0.597
2023-01-26 20:35:00,15.004515,37.75206,1.015
2023-01-26 09:30:00,15.024351,37.748158,4.373
2023-01-26 09:30:00,15.013613,37.749638,19.528
2023-01-25 12:25:00,15.021232,37.746269,3.434
2023-01-25 12:25:00,15.008336,37.744553,4.775
2023-01-22 21:05:00,15.024656,37.7425,1.148
2023-01-22 21:05:00,15.016032,37.743694,1.878
2023-01-22 21:05:00,15.012339,37.754452,2.43
2023-01-21 09:20:00,15.016636,37.748882,13.418
2023-01-21 09:20:00,15.005383,37.750214,5.582
2023-01-19 09:40:00,15.025415,37.75066,4.143
2023-01-19 09:40:00,15.013739,37.752419,10.017
2023-01-16 09:10:00,15.02019,37.756561,6.011
2023-01-16 09:10:00,15.018093,37.745747,3.529
2023-01-16 01:30:00,15.023949,37.756817,5.226
2023-01-16 01:30:00,15.014977,37.757576,2.83
2023-01-15 21:10:00,15.02604,37.750965,1.696
2023-01-15 21:10:00,15.004103,37.744892,0.962
2023-01-15 21:10:00,15.000916,37.756916,0.855
2023-01-15 21:10:00,14.996179,37.748661,0.82
2023-01-15 00:50:00,15.02203,37.761238,2.536
2023-01-15 00:50:00,15.019645,37.750771,5.767
2023-01-15 00:50:00,15.00673,37.752132,0.837
2023-01-14 12:45:00,15.018903,37.743797,3.479
2023-01-14 09:30:00,15.024193,37.756126,12.029
2023-01-14 09:30:00,15.022162,37.7472,4.845
2023-01-14 09:30:00,15.013277,37.757568,2.134
2023-01-14 09:30:00,15.011498,37.748604,4.045
2023-01-13 21:30:00,15.00845,37.754238,0.984
2023-01-13 21:30:00,15.001952,37.748539,0.779
2023-01-13 19:50:00,15.003329,37.738754,0.855
2023-01-13 19:50:00,14.998672,37.739052,1.038
2023-01-13 08:45:00,15.025402,37.74929,2.099
2023-01-13 02:00:00,15.025471,37.758118,11.234
2023-01-13 02:00:00,15.023316,37.749111,1.714
2023-01-13 02:00:00,15.014373,37.759609,2.622
2023-01-13 02:00:00,15.012526,37.750561,3.368
2023-01-12 20:45:00,15.023021,37.752834,13.673
2023-01-12 20:45:00,15.011376,37.751251,8.303
2023-01-12 09:45:00,15.020656,37.753605,13.922
2023-01-12 00:20:00,15.025229,37.76165,3.794
2023-01-11 09:05:00,15.014641,37.752037,7.409
2023-01-10 21:05:00,15.01384,37.748062,1.743
2023-01-10 21:05:00,15.011147,37.758419,0.619
2023-01-09 01:25:00,15.023728,37.754074,12.094
2023-01-09 01:25:00,15.003487,37.757938,1.416
2023-01-08 21:20:00,15.007511,37.749004,3.683
2023-01-08 21:20:00,14.998283,37.756561,2.083
2023-01-08 11:50:00,15.015753,37.75248,10.423
2023-01-08 11:50:00,14.999609,37.749126,2.914
2023-01-08 10:15:00,15.005819,37.758987,2.326
2023-01-08 00:45:00,15.023914,37.762314,1.627
2023-01-08 00:45:00,15.021391,37.751404,14.074
2023-01-08 00:45:00,15.007629,37.752781,2.348
2023-01-07 20:40:00,15.022259,37.750698,25.588
2023-01-07 20:40:00,15.011492,37.749027,11.27
2023-01-07 09:35:00,15.018414,37.752411,21.613
2023-01-07 09:35:00,15.007307,37.754032,3.044
2023-01-06 19:55:00,15.013435,37.747971,6.713
2023-01-06 19:55:00,15.010486,37.739952,1.929
2023-01-06 19:55:00,15.009104,37.756603,3.595
2023-01-06 08:55:00,15.025241,37.756523,7.891
2023-01-06 08:55:00,15.004547,37.7579,2.275
2023-01-05 20:55:00,15.017423,37.750362,19.616
2023-01-05 20:55:00,15.003637,37.748711,2.25
2023-01-05 12:55:00,14.990272,37.749645,1.981
2023-01-05 01:55:00,15.025912,37.747028,1.211
2023-01-05 01:55:00,15.014056,37.757107,1.305
2023-01-05 00:15:00,14.992422,37.75309,1.478
2023-01-05 00:15:00,14.988459,37.751217,1.035
2023-01-04 12:15:00,15.018069,37.745815,23.909
2023-01-04 12:15:00,15.00706,37.744186,6.03
2023-01-04 09:10:00,15.017752,37.750755,15.972
2023-01-03 21:10:00,15.026368,37.756828,5.973
2023-01-03 21:10:00,15.000664,37.754539,4.852
2023-01-03 11:30:00,15.009815,37.737591,2.806
