fecha,longitude,latitude,radiance
2017-11-10 07:35:00,-86.158752,11.98437,0.868
2017-11-10 07:35:00,-86.168816,11.985945,1.988
2017-11-09 05:00:00,-86.173019,11.983022,0.767
2017-11-07 04:15:00,-86.161957,11.984601,0.978
2017-11-07 04:15:00,-86.171738,11.983253,1.863
2017-11-02 03:55:00,-86.167084,11.987763,0.927
2017-10-31 16:20:00,-86.170685,11.98161,3.239
2017-10-29 04:20:00,-86.16787,11.981943,0.886
2017-10-24 05:00:00,-86.167847,11.986933,1.066
2017-10-22 04:15:00,-86.168793,11.982281,0.716
2017-10-20 07:15:00,-86.165924,11.983539,1.104
2017-10-18 07:25:00,-86.163452,11.984165,1.676
2017-10-18 07:25:00,-86.172546,11.98552,1.128
2017-10-11 07:20:00,-86.166069,11.987597,2.487
2017-09-16 07:25:00,-86.168434,11.985393,1.152
2017-09-11 04:20:00,-86.167946,11.987034,0.65
2017-09-06 05:00:00,-86.166374,11.983902,2.486
2017-09-06 05:00:00,-86.175949,11.982508,0.997
2017-09-04 04:15:00,-86.165009,11.984361,1.277
2017-09-04 04:15:00,-86.174774,11.983035,1.226
2017-09-02 07:15:00,-86.162132,11.988806,1.17
2017-08-28 04:05:00,-86.169662,11.980335,1.608
2017-08-28 04:05:00,-86.170998,11.989277,0.905
2017-08-24 07:20:00,-86.160774,11.983176,0.813
2017-08-24 07:20:00,-86.170135,11.984524,0.944
2017-08-22 07:35:00,-86.169891,11.992604,0.833
2017-08-21 05:00:00,-86.167419,11.988784,0.701
2017-08-21 05:00:00,-86.169434,11.980092,0.763
2017-08-19 04:15:00,-86.169518,11.978953,0.937
2017-08-19 04:15:00,-86.170883,11.988261,1.478
2017-08-17 07:15:00,-86.167526,11.984943,0.837
2017-08-15 07:25:00,-86.164116,11.990333,1.152
2017-08-12 04:05:00,-86.168793,11.98589,1.019
2017-08-05 19:20:00,-86.171501,11.980497,3.267
2017-07-30 07:25:00,-86.159187,11.98778,1.028
2017-07-30 07:25:00,-86.168297,11.989134,2.224
2017-07-29 19:10:00,-86.171753,11.976741,2.702
2017-07-27 04:05:00,-86.166206,11.980584,0.6
2017-07-16 07:15:00,-86.159355,11.989359,1.125
2017-07-16 07:15:00,-86.170265,11.990858,1.097
2017-07-11 04:05:00,-86.169785,11.980422,0.814
